King James I,,,['107'],Impressions of Seals &c.,EPF108491216,"107.
            
              ✓
            
            Another of  King James I. (large) having the King seated on
              his Throne, on one Side; and on the other, on horseback arm'd, with the Legend:
              Jacobus D. G &c. as above.
            
              
            XXXIV. 13"
Shepherd,,,['131'],Impressions of Seals &c.,EPF108491219,"131.
            A  n her Lap, wShepherdess in a mourning posture, supporting the
              (naked) dead body of a Shepherd i th a Landskip &c
                Lead Large, round, raised work."
Duke ,,,['143'],Impressions of Seals &c.,EPF108491220,"143.
            Horn soit qui mal y pense : in the Garter round the
              Coat of Arms of the Duke  In Lead, small."
Henry 8,,,['159'],Impressions of Seals &c.,EPF108491222,"159.
            A Bust in Profile of 
                Henry 8. taken off in red wax: Small."
Oliver,,,['160'],Impressions of Seals &c.,EPF108491222,"160.
            An impression in red
              wax of  Oliver
              Cromwell's head from  Mr. Ranby's Seal cut by Claus?"
Mr. Ranby,#John_Ranby,59484380,['160'],Impressions of Seals &c.,EPF108491222,"160.
            An impression in red
              wax of  Oliver
              Cromwell's head from  Mr. Ranby's Seal cut by Claus?"
Sr. Isaac Newton's,,,['161'],Impressions of Seals &c.,EPF108491222,"161.
             Sr. Isaac Newton's head in wax from a
              Cornelian of the Earl of abercorne, cut by Claus la three quarter face."
Martin Folkes,#Martin_Folkes,25477557,['163'],Impressions of Seals &c.,EPF108491222,"163.
            Do. from a Seal of  Martin Folkes Esqre."
Mr. Bevan,#Mr._Bevan,,['164'],Impressions of Seals &c.,EPF108491222,"164.
            Do. from another of Mr.
                Bevan."
George II,#George_II,46902352,['168'],Impressions of Seals &c.,EPF108491222,"168.
            
              ✓
            
            The seal of the University of  wax.Gottingen
              founded establish'd by K. 
                George II. ao. 1737. with this Inscription:
              Sigillum Universitatis Regiæ Georgiæ Augustæ.
              impress'd in 
            
              
            XXXIV 37"
James Duke of York,,,['175'],Impressions of Seals &c.,EPF108491223,"175.
            A Fleet of Ships , with an Admiral (James Duke of York.) standing in a
              commanding posture. at bottom is this Motto: Pro talibus
                ausis. Plumb. excis. rotund."
D. Morosini,,,['176'],Impressions of Seals &c.,EPF108491223,"176.
            A City, with a harbour & fleet of ships before it, with this Motto above it:
                Neapolis Malvasiæ : & at bottom. ""Ultra sesqui
              seculum sub jugo Ture. inexpugnab. hubita ""TD Virtuti Venetæ cedit, et ad prisca
              redit obsequia ""auspic. Ser. D. Morosini fortitudine. Exe. Corneri Cap. G. ""D. 12. Aug.
              1690."" Lead. round."
Lewis,,,['187'],Impressions of Seals &c.,EPF108491224,"187.
            Lilium defloratum. Over a figure of Justice cutting
              off the Foretop of a Hero or King ( 
                  Lewis 14 ?) sitting in a melancholy posture leaving on a
              Shield bearing the Arms of France."
Oli. Cromwel.,,,['189'],Impressions of Seals &c.,EPF108491225,"189.
            
                Oli. Cromwel. Milit.
                Parl. Dux gen. Over His Bust struck in Copper at ye
              Tower, this month of August 1738. from a Dye said to be lately discover'd in
                Holland. Given by Mr
                 Wander Elst. N B. It seems to be the same,
              or very nearly like No. 9. only here the upper
                part of ye Dye seems to be broke off:
              and tis said that in continu= ing to Strike off more, the Dye was lately
              broke into three pieces."
Mr ,,,['189'],Impressions of Seals &c.,EPF108491225,"189.
            
                Oli. Cromwel. Milit.
                Parl. Dux gen. Over His Bust struck in Copper at ye
              Tower, this month of August 1738. from a Dye said to be lately discover'd in
                Holland. Given by Mr
                 Wander Elst. N B. It seems to be the same,
              or very nearly like No. 9. only here the upper
                part of ye Dye seems to be broke off:
              and tis said that in continu= ing to Strike off more, the Dye was lately
              broke into three pieces."
Sir Richard Steele,#Sir_Richard_Steele,22167754 ,['190'],Impressions of Seals &c.,EPF108491225,"190.
            The bust of  Sir Richard Steele , a
              well raised Impression in Lead. oval. The same with 287 of Pictures."
K. Henry VIII,,,['220'],Impressions of Seals &c.,EPF108491228,"220.
            The Busto of  K. Henry VIII. relief
              on Silver gilt, round. It seems to have been the Cover of a Box."
Duke of Bavaria,,,['247'],Impressions of Seals &c.,EPF108491230,"247.
            The Duke of Bavaria ? on horseback,
                wch a Staff in his hand, & this motto: Max. Eman. DG. V. Ba. TE. P. S. D. C. P. R. S.
                R. J. ar. Te. L. L."
D. C,,,['247'],Impressions of Seals &c.,EPF108491230,"247.
            The Duke of Bavaria ? on horseback,
                wch a Staff in his hand, & this motto: Max. Eman. DG. V. Ba. TE. P. S. D. C. P. R. S.
                R. J. ar. Te. L. L."
Mortimer,,,['264'],Impressions of Seals &c.,EPF108491231,"264.
            at the Corners four impressns. of old Leals, viz: No. ✓ 1. S. Offi
                  ? cü Roberti pōris de Douerey?.
              ✓ 2. S. convent? rum Predie. Gernemute.
              ✓ 3. S. Simonis de Blitong.
              abbatis Monasterii Divi Johannis Colnchestriæ in Com. Essex? Effoss. in horto dicti Monasterii circa A. D. 1730. et
              nunc reperitur penes Revm. Virū Edw: Arrowsmith possessorem
              dicti Monasterii, 1738. (Sic Dnus  Mortimer.)
              ✓ 4. S. SVBSIDII. P
                NNORVM. 5. ЄYTYXH△ЄC. Eboraci penes
                D. Drake in Carniola rubra.
                 Mortimer? 6. APIΣT. (Aristotelis
              caput.) in Carmola penes D. Dingley. Id. 7. (Eques Lanceâ
              perfodiens Leonem.) Penes D. Fran.
              Drake in Onyce Eboraci repert. Id. 8. The Seal
              of Nicholas Esqre. Secretary of
              State to  K. Charles 2. Simons
              fecit. (taken ott 1738.) Id. and great
              variety of heads and other Intaglia's.
            
              
              XXXV."
D. Drake,,,['264'],Impressions of Seals &c.,EPF108491231,"264.
            at the Corners four impressns. of old Leals, viz: No. ✓ 1. S. Offi
                  ? cü Roberti pōris de Douerey?.
              ✓ 2. S. convent? rum Predie. Gernemute.
              ✓ 3. S. Simonis de Blitong.
              abbatis Monasterii Divi Johannis Colnchestriæ in Com. Essex? Effoss. in horto dicti Monasterii circa A. D. 1730. et
              nunc reperitur penes Revm. Virū Edw: Arrowsmith possessorem
              dicti Monasterii, 1738. (Sic Dnus  Mortimer.)
              ✓ 4. S. SVBSIDII. P
                NNORVM. 5. ЄYTYXH△ЄC. Eboraci penes
                D. Drake in Carniola rubra.
                 Mortimer? 6. APIΣT. (Aristotelis
              caput.) in Carmola penes D. Dingley. Id. 7. (Eques Lanceâ
              perfodiens Leonem.) Penes D. Fran.
              Drake in Onyce Eboraci repert. Id. 8. The Seal
              of Nicholas Esqre. Secretary of
              State to  K. Charles 2. Simons
              fecit. (taken ott 1738.) Id. and great
              variety of heads and other Intaglia's.
            
              
              XXXV."
Mortimer,,,['264'],Impressions of Seals &c.,EPF108491231,"264.
            at the Corners four impressns. of old Leals, viz: No. ✓ 1. S. Offi
                  ? cü Roberti pōris de Douerey?.
              ✓ 2. S. convent? rum Predie. Gernemute.
              ✓ 3. S. Simonis de Blitong.
              abbatis Monasterii Divi Johannis Colnchestriæ in Com. Essex? Effoss. in horto dicti Monasterii circa A. D. 1730. et
              nunc reperitur penes Revm. Virū Edw: Arrowsmith possessorem
              dicti Monasterii, 1738. (Sic Dnus  Mortimer.)
              ✓ 4. S. SVBSIDII. P
                NNORVM. 5. ЄYTYXH△ЄC. Eboraci penes
                D. Drake in Carniola rubra.
                 Mortimer? 6. APIΣT. (Aristotelis
              caput.) in Carmola penes D. Dingley. Id. 7. (Eques Lanceâ
              perfodiens Leonem.) Penes D. Fran.
              Drake in Onyce Eboraci repert. Id. 8. The Seal
              of Nicholas Esqre. Secretary of
              State to  K. Charles 2. Simons
              fecit. (taken ott 1738.) Id. and great
              variety of heads and other Intaglia's.
            
              
              XXXV."
D. Dingley,,,['264'],Impressions of Seals &c.,EPF108491231,"264.
            at the Corners four impressns. of old Leals, viz: No. ✓ 1. S. Offi
                  ? cü Roberti pōris de Douerey?.
              ✓ 2. S. convent? rum Predie. Gernemute.
              ✓ 3. S. Simonis de Blitong.
              abbatis Monasterii Divi Johannis Colnchestriæ in Com. Essex? Effoss. in horto dicti Monasterii circa A. D. 1730. et
              nunc reperitur penes Revm. Virū Edw: Arrowsmith possessorem
              dicti Monasterii, 1738. (Sic Dnus  Mortimer.)
              ✓ 4. S. SVBSIDII. P
                NNORVM. 5. ЄYTYXH△ЄC. Eboraci penes
                D. Drake in Carniola rubra.
                 Mortimer? 6. APIΣT. (Aristotelis
              caput.) in Carmola penes D. Dingley. Id. 7. (Eques Lanceâ
              perfodiens Leonem.) Penes D. Fran.
              Drake in Onyce Eboraci repert. Id. 8. The Seal
              of Nicholas Esqre. Secretary of
              State to  K. Charles 2. Simons
              fecit. (taken ott 1738.) Id. and great
              variety of heads and other Intaglia's.
            
              
              XXXV."
D. Fran.,,,['264'],Impressions of Seals &c.,EPF108491231,"264.
            at the Corners four impressns. of old Leals, viz: No. ✓ 1. S. Offi
                  ? cü Roberti pōris de Douerey?.
              ✓ 2. S. convent? rum Predie. Gernemute.
              ✓ 3. S. Simonis de Blitong.
              abbatis Monasterii Divi Johannis Colnchestriæ in Com. Essex? Effoss. in horto dicti Monasterii circa A. D. 1730. et
              nunc reperitur penes Revm. Virū Edw: Arrowsmith possessorem
              dicti Monasterii, 1738. (Sic Dnus  Mortimer.)
              ✓ 4. S. SVBSIDII. P
                NNORVM. 5. ЄYTYXH△ЄC. Eboraci penes
                D. Drake in Carniola rubra.
                 Mortimer? 6. APIΣT. (Aristotelis
              caput.) in Carmola penes D. Dingley. Id. 7. (Eques Lanceâ
              perfodiens Leonem.) Penes D. Fran.
              Drake in Onyce Eboraci repert. Id. 8. The Seal
              of Nicholas Esqre. Secretary of
              State to  K. Charles 2. Simons
              fecit. (taken ott 1738.) Id. and great
              variety of heads and other Intaglia's.
            
              
              XXXV."
K. Charles 2,,,['264'],Impressions of Seals &c.,EPF108491231,"264.
            at the Corners four impressns. of old Leals, viz: No. ✓ 1. S. Offi
                  ? cü Roberti pōris de Douerey?.
              ✓ 2. S. convent? rum Predie. Gernemute.
              ✓ 3. S. Simonis de Blitong.
              abbatis Monasterii Divi Johannis Colnchestriæ in Com. Essex? Effoss. in horto dicti Monasterii circa A. D. 1730. et
              nunc reperitur penes Revm. Virū Edw: Arrowsmith possessorem
              dicti Monasterii, 1738. (Sic Dnus  Mortimer.)
              ✓ 4. S. SVBSIDII. P
                NNORVM. 5. ЄYTYXH△ЄC. Eboraci penes
                D. Drake in Carniola rubra.
                 Mortimer? 6. APIΣT. (Aristotelis
              caput.) in Carmola penes D. Dingley. Id. 7. (Eques Lanceâ
              perfodiens Leonem.) Penes D. Fran.
              Drake in Onyce Eboraci repert. Id. 8. The Seal
              of Nicholas Esqre. Secretary of
              State to  K. Charles 2. Simons
              fecit. (taken ott 1738.) Id. and great
              variety of heads and other Intaglia's.
            
              
              XXXV."
Mr. Kettle,,,['266'],Impressions of Seals &c.,EPF108491231,"-266.
            Impressions of letters carved on the three sides of an ash coloured marble the
              found at Verulam given me by Mr. Kettle of St. Albans"
Sr. Robert walpole,,,['267'],Impressions of Seals &c.,EPF108491231,"267.
             Sr. Robert walpole, bust in plaister of
              Paris, Robertus Walpole Ord.- Perisiel dis eqnes. nattes. F.
            
              
              X"
Albert Durer,#Albert_Durer,54146999,['1'],Pictures &c.,EPF108491238,"-1.
            A drawing of  Albert Durer with
               a pen, angels playing on sevll musicall instruments. 1521. P.L. 1. 0. 0."
David Loggan,#David_Loggan,100329291,['2'],Pictures &c.,EPF108491238,"-2.
            An  Spainish habit-
              ovall piece in black
              lead a -
              man drest in a  done by  David Loggan
              
                AB Blosse Bloteling?0. 10. 0."
AB Blosse Bloteling?,,,['2'],Pictures &c.,EPF108491238,"-2.
            An  Spainish habit-
              ovall piece in black
              lead a -
              man drest in a  done by  David Loggan
              
                AB Blosse Bloteling?0. 10. 0."
D. Loggan,,,['3'],Pictures &c.,EPF108491238,"-3.
            Another head in Blacklead by  D.
                Loggan. Id.
              0. 10. 0."
Mr. Pinfold,#Mr._Pinfold,13479909,['6'],Pictures &c.,EPF108491238,"-6.
            A bird upon a pear tree branch  in Mosaic or inlaid work-  bought of  Mr. Pinfold. He had 
              formerly had it of  Mr. Courten at 
              sh. d 
              1 .5.0 I paid him - - - - 1. 10.
                0.
            
            
              
              
            V e"
Mr. Courten,,,['6'],Pictures &c.,EPF108491238,"-6.
            A bird upon a pear tree branch  in Mosaic or inlaid work-  bought of  Mr. Pinfold. He had 
              formerly had it of  Mr. Courten at 
              sh. d 
              1 .5.0 I paid him - - - - 1. 10.
                0.
            
            
              
              
            V e"
TDackett,,,['8'],Pictures &c.,EPF108491238,"-8.
            A busto of a man in black lead
                
              
              TDackett ad viv. delin. 1684. bought
              of 
              Mrs. Pritchard -
              - - - 0. 10. 0."
Mrs. Pritchard,,,['8'],Pictures &c.,EPF108491238,"-8.
            A busto of a man in black lead
                
              
              TDackett ad viv. delin. 1684. bought
              of 
              Mrs. Pritchard -
              - - - 0. 10. 0."
Mrs. Merian.,,,['9'],Pictures &c.,EPF108491238,"-9.
            Serpentaria with a yellow
              butterfly by  Mrs. Merian."
Robert,#Nicolas_Robert,42090768 ,['10'],Pictures &c.,EPF108491239,"10.
            A Duck by 
                Robert.
            
              
              IV a"
Robert,#Nicolas_Robert,42090768 ,['11'],Pictures &c.,EPF108491239,"11.
            A diver by 
                Robert.
            
              
              IV a."
Faithorn,,,['13'],Pictures &c.,EPF108491239,"13.
            A mans head in black lead by 
                Faithorn"
Greg. de Tholouse - Brodeur,,,['15'],Pictures &c.,EPF108491239,"15.
            Two partridges ? Greg. de Tholouse - Brodeur
              pinxit
            
              
              IV a"
Mrs Merian,,,['16'],Pictures &c.,EPF108491239,"-16.
            Leucowins wt. a blew
              fly by  Mrs
                Merian.
            
              
              V c"
Tholouze,,,['17'],Pictures &c.,EPF108491239,"17.
            Lizzards viper &c. by Tholouze in oil.
            
              
              V c"
.Hooker,,,['22'],Pictures &c.,EPF108491239,"22.
            .Hooker in Crayons."
Mr. Fullers,,,['23'],Pictures &c.,EPF108491239,"-23.
            Mr. Fullers house in Sussex."
Laurentius Costerus ye ,,,['25'],Pictures &c.,EPF108491240,"-25.
             Laurentius Costerus ye
              . printer.
            
              
              G.W.R."
King Wm.s,,,['26'],Pictures &c.,EPF108491240,"-26.
             King Wm.s
              print, a ballad &c. done  by 
                Lens - - - 2. 3. 0."
Lens,#Lens,6374073,['26'],Pictures &c.,EPF108491240,"-26.
             King Wm.s
              print, a ballad &c. done  by 
                Lens - - - 2. 3. 0."
Tholouze,,,['27'],Pictures &c.,EPF108491240,"27.
            A blewish
              bird by Tholouze in water colours. 
            
              
              
            Quere."
Tholouze,,,['30'],Pictures &c.,EPF108491240,"30.
            A yellow
              bird , by Tholouze."
Mr. Bizot,,,['35'],Pictures &c.,EPF108491240,"35.
            Another. b of Mr. Bizot 23sh. - - - 2. 3. 0."
Sr. Orlando Bridgman,,,['39'],Pictures &c.,EPF108491241,"-39.
             Sr. Orlando Bridgman a drawing."
Mr. Petyt,,,['40'],Pictures &c.,EPF108491241,"-40.
            Mr. Petyt a
              print."
Mr. Boyle,,,['43'],Pictures &c.,EPF108491241,"-43.
            Mr. Boyle a
              design"
Mr. Faithorn,,,['44'],Pictures &c.,EPF108491241,"-44.
             Mr. Faithorn
              the Graver."
Mr. D'oyly.,,,['49'],Pictures &c.,EPF108491241,"-49.
            A. Vitel. Germ.. in brasse
              given me by
              Mr. D'oyly."
Mrs. Merian,#Mrs._Merian,106967757,['50'],Pictures &c.,EPF108491241,"-50.
            Nasturtium Indicum the paler coloured kind with its
              fruit & flower, a lizard beetle &
                some pismires by  Mrs.
                Merian
            
              
              V c"
Mrs. Merian.,,,['51'],Pictures &c.,EPF108491242,"-51.
            A Branch of the balaustia with a very large
              phalæna by  Mrs.
                Merian.
            
              
              V. c"
G. le Tholouze,,,['52'],Pictures &c.,EPF108491242,"52.
            A small piece of Butterflyes.
              G. le
                Tholouze pinxit.
            
              
              V. b"
Du Bosse,,,['55'],Pictures &c.,EPF108491242,"55.
            The King of Poland
                wt. a pen by Du
                Bosse.
            
              
              V a"
George Duke of Albemarle ,,,['57'],Pictures &c.,EPF108491242,"57.
             George Duke of Albemarle
              ."
Della Bellas,,,['58'],Pictures &c.,EPF108491242,"-58.
             Della Bellas
              Persian
              habits , one of them.
            
              
              21 R"
Margaret Smith.,,,['61'],Pictures &c.,EPF108491242,"-61.
            
              Margaret Smith.
            
            
              
              21 R"
Joannes Caius,,,['62'],Pictures &c.,EPF108491242,"-62.
            Joannes Caius.
            
              
              21 R"
Mr. Pepys,,,['63'],Pictures &c.,EPF108491242,"-63.
             Mr. Pepys."
Jacobus Stannier,#Jacobus_Stannier,,['64'],Pictures &c.,EPF108491242,"-64.
            Jacobus Stannier.
            
              
              21 R"
Olivers,,,['65'],Pictures &c.,EPF108491243,"65.
            
                Olivers
              great
              seal round wch. Olivarius Dei
              Gra. Reip. Angliæ  Scotiæ & Hiberniæ Protector. 16sh.-
                2. 3. 0.
            
              
              V a."
Mrs. Johanna Byron,,,['68'],Pictures &c.,EPF108491243,"-68.
            A Landskip &c. by Mrs.
                Johanna Byron."
Barlow,#Barlow,47113434 ,['69'],Pictures &c.,EPF108491243,"-69.
            A piece of birds by 
                  Barlow - - - 1. 0. 0."
Mr. Jacob Selos head,,,['73'],Pictures &c.,EPF108491243,"73.
            Mr. Jacob Selos
                head a Swisse by at Paris
              1677."
Mr. Cooke,,,['74'],Pictures &c.,EPF108491243,"-74.
            A long
              flower piece by Mr. Cooke ? - - - 0. 15.
                0."
Mr. Cooke,,,['77'],Pictures &c.,EPF108491243,"-77.
            A piece of birds , swan
              &c. on board/ bought of Mr.
              Cooke"
Mareschall,,,['78'],Pictures &c.,EPF108491244,"-78.
            Strange birds &c. of Mareschall - - - 0. 15. 0."
Tholouze ,,,['82'],Pictures &c.,EPF108491244,"82.
            Grasshoppers by Tholouze
              .
            
              
              V b"
Dr. Harvy,,,['90'],Pictures &c.,EPF108491245,"-90.
             Dr. Harvy."
Mrs. Fuller,,,['92'],Pictures &c.,EPF108491245,"-92.
            Mrs. Fuller ? by 
                Taverner."
Taverner,#Taverner,95769577,['92'],Pictures &c.,EPF108491245,"-92.
            Mrs. Fuller ? by 
                Taverner."
Mr. Sam,,,['93'],Pictures &c.,EPF108491245,"-93.
            Mr. Sam. Langley
              by the same."
Wissen.,,,['97'],Pictures &c.,EPF108491245,"-97.
            The map of Tartary
              by Wissen."
Rossi's,,,['98'],Pictures &c.,EPF108491245,"-98.
            Rossi's map of modern
                  Rome. 1676."
Mrs. Courten,,,['103'],Pictures &c.,EPF108491246,"103.
             Mrs. Courten by 
                Vandike ?"
Vandike,#Vandike,17231738,['103'],Pictures &c.,EPF108491246,"103.
             Mrs. Courten by 
                Vandike ?"
Lord Exeter,,,['104'],Pictures &c.,EPF108491246,"104.
            Lord Exeter."
Silvestre,,,['108'],Pictures &c.,EPF108491246,"108.
            Dunkirk by  Silvestre 4. 15. 8. 0. 0."
Merian,,,['109'],Pictures &c.,EPF108491246,"-109.
            A Macaw by 
                Merian.
            
              
              IV a"
Dr. Huntington,,,['120'],Pictures &c.,EPF108491247,"-120.
            Our Saviour from
                Constantinople
               brought thence by  Dr. Huntington."
Mr. Langley,,,['129'],Pictures &c.,EPF108491247,"-129.
            Mr. Langley
              ?"
Mr. Courten,,,['130'],Pictures &c.,EPF108491248,"130.
             Mr. Courten."
Mrs. AnneRose,,,['132'],Pictures &c.,EPF108491248,"-132.
            Mrs. AnneRose by 
                Taverner ?"
Taverner,#Taverner,95769577,['132'],Pictures &c.,EPF108491248,"-132.
            Mrs. AnneRose by 
                Taverner ?"
Holben,,,['133'],Pictures &c.,EPF108491248,"133.
            A head of a disciple of 
                Holben."
Mr. Cooke,,,['135'],Pictures &c.,EPF108491248,"135.
            Ships by Mr. Cooke."
Miller,,,['137'],Pictures &c.,EPF108491248,"-137.
            The whale by Miller.
            
              
              V a."
Mr. Cook,,,['138'],Pictures &c.,EPF108491248,"-138.
            Flowers by Mr. Cook"
Vesalius,#Vesalius,51696979,['147'],Pictures &c.,EPF108491249,"147.
            A half length of 
                Vesalius ? by  Antony More."
Antony More,#Antony_More,4331149619451404010004,['147'],Pictures &c.,EPF108491249,"147.
            A half length of 
                Vesalius ? by  Antony More."
Young Fran: Mercur. Vanhelmont,,,['148'],Pictures &c.,EPF108491249,"148.
            Young Fran: Mercur.
                Vanhelmont by  Mr. Murray."
Mr. Murray,,,['148'],Pictures &c.,EPF108491249,"148.
            Young Fran: Mercur.
                Vanhelmont by  Mr. Murray."
Mr. Courten,,,['151'],Pictures &c.,EPF108491249,"151.
             Mr. Courten
              when young by
            
              
              I. a."
Mumper,#Mumper,8184591,['152'],Pictures &c.,EPF108491249,"152.
            A landskip by  Mumper ?"
Mr. Cook,,,['153'],Pictures &c.,EPF108491249,"-153.
            A  of
                  Gray hound &c. b Mr. Cook done
               by 7  0. 0."
Sr. Theodore Mayern,#Sr_Theodore_Mayern,95152542 ,['155'],Pictures &c.,EPF108491250,"-155.
             Sr. Theodore Mayern on boards - given me by Mr. D'oyly & done by"
Mr. D'oyly,,,['155'],Pictures &c.,EPF108491250,"-155.
             Sr. Theodore Mayern on boards - given me by Mr. D'oyly & done by"
Dr. Rose,,,['156'],Pictures &c.,EPF108491250,"-156.
            Dr. Rose by
                 Mr. Murray a
              copy."
Mr. Murray,,,['156'],Pictures &c.,EPF108491250,"-156.
            Dr. Rose by
                 Mr. Murray a
              copy."
Mrs. Willoughby.,,,['157'],Pictures &c.,EPF108491250,"-157.
            An  East India
              cow given me by 
              Mrs. Willoughby.
            
              
              V 6"
Rubens,#Rubens,56647196,['161'],Pictures &c.,EPF108491250,"161.
            A landskip. by 
                  Rubens ?"
Mr. Cook.,,,['162'],Pictures &c.,EPF108491250,"-162.
            A flower piece by Mr. Cook."
Poelemburg,,,['164'],Pictures &c.,EPF108491250,"164.
            A piece on Copper by 
                  Poelemburg."
Mr. Cook.,,,['165'],Pictures &c.,EPF108491251,"-165.
            Birds by Mr. Cook."
Mr. Dampier,,,['166'],Pictures &c.,EPF108491251,"-166.
             Mr. Dampier by
                 Mr. Murray."
Mr. Murray.,,,['166'],Pictures &c.,EPF108491251,"-166.
             Mr. Dampier by
                 Mr. Murray."
Mr. Cooke,,,['167'],Pictures &c.,EPF108491251,"-167.
            Copy of one of the Cartons by
              Mr. Cooke"
Mr. Courten,,,['170'],Pictures &c.,EPF108491251,"170.
             Mr. Courten. by
                 Mr. Murray a
              copy."
Mr. Murray,,,['170'],Pictures &c.,EPF108491251,"170.
             Mr. Courten. by
                 Mr. Murray a
              copy."
Dr. Sloane,,,['171'],Pictures &c.,EPF108491251,"171.
             Dr. Sloane. by
                 Mr. Murray"
Mr. Murray,,,['171'],Pictures &c.,EPF108491251,"171.
             Dr. Sloane. by
                 Mr. Murray"
Mrs. Sloane,,,['172'],Pictures &c.,EPF108491251,"172.
            Mrs. Sloane
              & her family by the same."
Mrs. Fuller,,,['178'],Pictures &c.,EPF108491251,"178.
            Mrs. Fuller a
                halfe length by  Mr. Murray."
Mr. Murray,,,['178'],Pictures &c.,EPF108491251,"178.
            Mrs. Fuller a
                halfe length by  Mr. Murray."
Aldrovandus,#Aldrovandus,100190422,['183'],Pictures &c.,EPF108491252,"-183.
            
                Aldrovandus his picture by 
              
                Georgioni bought of Mr. 
                Cock. 10. 15.
              0.
            
              
              X"
Georgioni,#Georgioni,316400216,['183'],Pictures &c.,EPF108491252,"-183.
            
                Aldrovandus his picture by 
              
                Georgioni bought of Mr. 
                Cock. 10. 15.
              0.
            
              
              X"
Mr. Cock,,,['183'],Pictures &c.,EPF108491252,"-183.
            
                Aldrovandus his picture by 
              
                Georgioni bought of Mr. 
                Cock. 10. 15.
              0.
            
              
              X"
Sr. Edmund Kings,,,['184'],Pictures &c.,EPF108491252,"-184.
             Sr. Edmund Kings picture in Crayons by
                 Faithorne? 1. 1. 6."
Faithorne? ,,,['184'],Pictures &c.,EPF108491252,"-184.
             Sr. Edmund Kings picture in Crayons by
                 Faithorne? 1. 1. 6."
Housman,,,['186'],Pictures &c.,EPF108491252,"-186.
            A picture of a dead head & 
              severall sorts of Snakes vipers 
              &c. brought out of Italy by 
              Housman bought of Mr. Kinsay-
              2. 13. 9."
Mr. Kinsay-,,,['186'],Pictures &c.,EPF108491252,"-186.
            A picture of a dead head & 
              severall sorts of Snakes vipers 
              &c. brought out of Italy by 
              Housman bought of Mr. Kinsay-
              2. 13. 9."
HE,#HE,,['190'],Pictures &c.,EPF108491252,"-190. 
            An old 
              painted
              head on board 
              HE. 1562. æt
              38 1. 0. 0."
Luther's,,,['194'],Pictures &c.,EPF108491253,"-194.
             Luther's picture upon board 0. 7. 6."
Lord Arundells ,,,['200'],Pictures &c.,EPF108491253,"-200.
            Lord Arundells
              picture on board. 
              0. 10. 00."
Sr. Thomas brown,,,['201'],Pictures &c.,EPF108491253,"-201.
            3 Green 
              plover? done on paper
              from 
               Sr. Thomas brown. given me by
               Mr. Brigstock"
Mr. Brigstock,,,['201'],Pictures &c.,EPF108491253,"-201.
            3 Green 
              plover? done on paper
              from 
               Sr. Thomas brown. given me by
               Mr. Brigstock"
Chancellor Jeffries,#Chancellor_Jeffries,44291859,['208'],Pictures &c.,EPF108491254,"-208.
            A print of  Chancellor Jeffries."
Frere Jaques,,,['209'],Pictures &c.,EPF108491254,"-209.
            A picture  of Frere Jaques done by the  young 
                Brower at Brussells.  0.
                16. 0."
Brower,#Brower,8181420,['209'],Pictures &c.,EPF108491254,"-209.
            A picture  of Frere Jaques done by the  young 
                Brower at Brussells.  0.
                16. 0."
Hans Holbein,,,['210'],Pictures &c.,EPF108491254,"-210.
            The head of a painter done as was  pretended by
                 Hans Holbein by SJM . brought  from Vienna by
                  Mr. Hughs.
                6. 00. 00."
Mr. Hughs,,,['210'],Pictures &c.,EPF108491254,"-210.
            The head of a painter done as was  pretended by
                 Hans Holbein by SJM . brought  from Vienna by
                  Mr. Hughs.
                6. 00. 00."
Mr . Hugh,,,['212'],Pictures &c.,EPF108491255,"-212.
            A piece of marble stained like  a
              painting in archtecture or  rather a past done 1702. by
              --- at Vienna & brought by M
                  r. Hugh
              16. 00. 00.
            
              
              vid 196"
Hofsted Van Essen,,,['213'],Pictures &c.,EPF108491255,"-213.
            A very large drawing of the place  of St. Mark at Venice with the  masques at the time of the Carneval  done by
                 Hofsted Van Essen upon  paper
              in black & white . 10. 15. 00."
Dr. Br,#Dr._Br,,['219'],Pictures &c.,EPF108491256,"-219.
            A piece of dead birds  Dr. Br."
Mr. Cowper,#Mr._Cowper,,['222'],Pictures &c.,EPF108491256,"-222.
            A large piece of the muscles of the thigh feet & os ischium. by  Mr. Cowper."
Mr. Cook,,,['223'],Pictures &c.,EPF108491256,"-223.
            A battle by Mr. Cook."
Mr. Cowper,#Mr._Cowper,,['224'],Pictures &c.,EPF108491256,"-224.
            The sceleton of a Turkey by  Mr. Cowper."
Mr. Cowper,#Mr._Cowper,,['229'],Pictures &c.,EPF108491256,"-229.
            The muscles of the foreparts of a man by 
                  Mr. Cowper."
Mr. Cowper,#Mr._Cowper,,['234'],Pictures &c.,EPF108491257,"-234.
            A sceleton , the skin taken of a man, &c. by
                 Mr. Cowper."
Mr. Cowper,#Mr._Cowper,,['237'],Pictures &c.,EPF108491257,"-237.
            The tongue &c. by  Mr.
                  Cowper"
Mrs. Merian,#Mrs._Merian,106967757,['239'],Pictures &c.,EPF108491257,"-239.
            A duke owl done by  Mrs.
                  Merian
              1. 15. 0."
King Charles the first's,,,['241'],Pictures &c.,EPF108491257,"-241.
             King Charles the first's bust in
              embossd silver
              0. 12. 0.
            
            
              
              
              V c"
,,,['242'],Pictures &c.,EPF108491258,"-242.
            A man & horse in a frame from 
              
              0. 5. 0."
