TDackett,#T_Dackett,,['8'],Pictures &c.,EPF108491238,"-8.
            A busto of a man in black lead
                
              
              TDackett ad viv. delin. 1684. bought
              of 
              Mrs. Pritchard -
              - - - 0. 10. 0.","<div3 xmlns=""http://www.tei-c.org/ns/1.0"" xmlns:ea=""http://www.enlightenmentarchitectures.org"">
            <ea:catnum type=""primary"" place=""margin"">-8.</ea:catnum>
            <p>A <add rend=""underline"">busto</add> of a man in <note type=""colour"">black</note> lead
                <gap reason=""illegible""/>
              <lb/>
              <persName ref=""#T_Dackett""><add rend=""underline"">TDackett</add></persName> ad viv. delin. 1684. bought
              of <lb/>
              <persName ref=""#Mrs._Pritchard"">M<hi rend=""sup"">rs</hi>. <add rend=""underline"">Pritchard</add></persName> -
              - - - <note type=""value"">0. 10. 0.</note>
            </p>
            <p>
              
            </p>
          </div3>

          "
Mrs. Pritchard,#Mrs._Pritchard,,['8'],Pictures &c.,EPF108491238,"-8.
            A busto of a man in black lead
                
              
              TDackett ad viv. delin. 1684. bought
              of 
              Mrs. Pritchard -
              - - - 0. 10. 0.","<div3 xmlns=""http://www.tei-c.org/ns/1.0"" xmlns:ea=""http://www.enlightenmentarchitectures.org"">
            <ea:catnum type=""primary"" place=""margin"">-8.</ea:catnum>
            <p>A <add rend=""underline"">busto</add> of a man in <note type=""colour"">black</note> lead
                <gap reason=""illegible""/>
              <lb/>
              <persName ref=""#T_Dackett""><add rend=""underline"">TDackett</add></persName> ad viv. delin. 1684. bought
              of <lb/>
              <persName ref=""#Mrs._Pritchard"">M<hi rend=""sup"">rs</hi>. <add rend=""underline"">Pritchard</add></persName> -
              - - - <note type=""value"">0. 10. 0.</note>
            </p>
            <p>
              
            </p>
          </div3>

          "
Mrs. Merian,#Mrs._Merian,106967757,['9'],Pictures &c.,EPF108491238,"-9.
            Serpentaria with a yellow
              butterfly by Mrs. Merian.","<div3 xmlns=""http://www.tei-c.org/ns/1.0"" xmlns:ea=""http://www.enlightenmentarchitectures.org"">
            <ea:catnum type=""primary"" place=""margin"">-9.</ea:catnum>
            <p><add rend=""underline"">Serpentaria</add> with a <note type=""colour"">yellow</note>
              <add rend=""underline"">butterfly</add><lb/> by <persName ref=""#Mrs._Merian"">M<hi rend=""sup"">rs</hi>. <add rend=""underline"">Merian</add></persName>.</p>
            <p>
              
            </p>
          </div3>




          "
Robert,#Nicolas_Robert,42090768,['10'],Pictures &c.,EPF108491239,"10.
            A Duck by 
                Robert.
            
              
              IV a","<div3 xmlns=""http://www.tei-c.org/ns/1.0"" xmlns:ea=""http://www.enlightenmentarchitectures.org"">
            <ea:catnum type=""primary"" place=""margin"">10.</ea:catnum>
            <p>A <add rend=""underline"">Duck</add> by <persName ref=""#Nicolas_Robert"">
                <add rend=""underline"">Robert</add></persName>.</p>
            <p>
              
              <add rend=""red"">IV a</add>
            </p>
          </div3>

          "
Robert,#Nicolas_Robert,42090768,['11'],Pictures &c.,EPF108491239,"11.
            A diver by 
                Robert.
            
              
              IV a.","<div3 xmlns=""http://www.tei-c.org/ns/1.0"" xmlns:ea=""http://www.enlightenmentarchitectures.org"">
            <ea:catnum type=""primary"" place=""margin"">11.</ea:catnum>
            <p>A <add rend=""underline"">diver</add> by <persName ref=""#Nicolas_Robert"">
                <add rend=""underline"">Robert</add></persName>.</p>
            <p>
              
              <add rend=""red"">IV a.</add>
            </p>
          </div3>

          "
Faithorn,#William_Faithorne,284244,['13'],Pictures &c.,EPF108491239,"13.
            A mans head in black lead by 
                Faithorn","<div3 xmlns=""http://www.tei-c.org/ns/1.0"" xmlns:ea=""http://www.enlightenmentarchitectures.org"">
            <ea:catnum type=""primary"" place=""margin"">13.</ea:catnum>
            <p>A mans <add rend=""underline"">head</add> in <note type=""colour"">black</note> lead by <persName ref=""#William_Faithorne"">
                <add rend=""underline"">Faithorn</add></persName></p>
            <p>
              
            </p>
          </div3>

          "
Greg. de Tholouse - Brodeur,#Guilllaume_Toulouze,305302952,['15'],Pictures &c.,EPF108491239,"15.
            Two partridges ? Greg. de Tholouse - Brodeur
              pinxit
            
              
              IV a","<div3 xmlns=""http://www.tei-c.org/ns/1.0"" xmlns:ea=""http://www.enlightenmentarchitectures.org"">
            <ea:catnum type=""primary"" place=""margin"">15.</ea:catnum>
            <p>Two <add rend=""underline"">partridges</add> ? <persName ref=""#Guilllaume_Toulouze"">Greg. de <add rend=""underline"">Tholouse</add> -<lb/> Brodeur</persName>
              pinxit</p>
            <p>
              
              <add rend=""red"">IV a</add>
            </p>
          </div3>

          "
Mrs Merian,#Mrs._Merian,106967757,['16'],Pictures &c.,EPF108491239,"-16.
            Leucowins wt. a blew
              fly by  Mrs
                Merian.
            
              
              V c","<div3 xmlns=""http://www.tei-c.org/ns/1.0"" xmlns:ea=""http://www.enlightenmentarchitectures.org"">
            <ea:catnum type=""primary"" place=""margin"">-16.</ea:catnum>
            <p><add rend=""underline"">Leucowins</add> w<hi rend=""sup"">t</hi>. a <note type=""colour"">blew</note>
              <add rend=""underline"">fly</add> by <persName ref=""#Mrs._Merian""> M<hi rend=""sup"">rs</hi>
                <add rend=""underline"">Merian</add></persName>.</p>
            <p>
              
              <add rend=""red"">V c</add>
            </p>
          </div3>

          "
Tholouze,#Guilllaume_Toulouze,305302952,['17'],Pictures &c.,EPF108491239,"17.
            Lizzards viper &c. by Tholouze in oil.
            
              
              V c","<div3 xmlns=""http://www.tei-c.org/ns/1.0"" xmlns:ea=""http://www.enlightenmentarchitectures.org"">
            <ea:catnum type=""primary"" place=""margin"">17.</ea:catnum>
            <p><add rend=""underline"">Lizzards</add> viper &amp;c. by <persName ref=""#Guilllaume_Toulouze""><add rend=""underline"">Tholouze</add></persName> in<lb/> oil.</p>
            <p>
              
              <add rend=""red"">V c</add>
            </p>
          </div3>

          "
Hooker,#Richard_Hooker,7476431,['22'],Pictures &c.,EPF108491239,"22.
            Hooker in Crayons.","<div3 xmlns=""http://www.tei-c.org/ns/1.0"" xmlns:ea=""http://www.enlightenmentarchitectures.org"">
            <ea:catnum type=""primary"" place=""margin"">22.</ea:catnum>
            <p><persName ref=""#Richard_Hooker""><add rend=""underline"">Hooker</add></persName> in Crayons.</p>
            <p>
              
            </p>
          </div3>

          "
Mr. Fuller,#JohnFul,53334571,['23'],Pictures &c.,EPF108491239,"-23.
            Mr. Fullers house in Sussex.","<div3 xmlns=""http://www.tei-c.org/ns/1.0"" xmlns:ea=""http://www.enlightenmentarchitectures.org"" rend=""deleted"">
            <ea:catnum type=""primary"" place=""margin"">-23.</ea:catnum>
            <p><persName ref=""#JohnFul"">M<hi rend=""sup"">r</hi>. <add rend=""underline"">Fuller</add></persName>s house in <placeName ref=""#Sussex"">Sussex</placeName>.</p>
          </div3>




          "
Laurentius Costerus,#Laurentius_Costerus,74651031,['25'],Pictures &c.,EPF108491240,"-25.
            Laurentius Costerus ye
              . printer.
            
              
              G.W.R.","<div3 xmlns=""http://www.tei-c.org/ns/1.0"" xmlns:ea=""http://www.enlightenmentarchitectures.org"">
            <ea:catnum type=""primary"" place=""margin"">-25.</ea:catnum>
            <p><persName ref=""#Laurentius_Costerus"">Laurentius <add rend=""underline"">Costerus</add></persName> y<hi rend=""sup"">e</hi>
              . printer.</p>
            <p>
              
              <add hand=""later"">G.W.R.</add>
            </p>
          </div3>

          "
King Wm.,#King3,222931549,['26'],Pictures &c.,EPF108491240,"-26.
            King Wm.s
              print, a ballad &c. done  by 
                Lens - - - 2. 3. 0.","<div3 xmlns=""http://www.tei-c.org/ns/1.0"" xmlns:ea=""http://www.enlightenmentarchitectures.org"">
            <ea:catnum type=""primary"" place=""margin"">-26.</ea:catnum>
            <p><persName ref=""#King3"">King <add rend=""underline"">W<hi rend=""sup"">m</hi>.</add></persName>s
              print, a ballad &amp;c. done <lb/> by <add rend=""underline""><persName ref=""#Bernard_Lens_II"">
                Lens</persName></add> - - - <note type=""value"">2. 3. 0.</note></p>
          </div3>

          "
Lens,#Bernard_Lens_II,6374073,['26'],Pictures &c.,EPF108491240,"-26.
            King Wm.s
              print, a ballad &c. done  by 
                Lens - - - 2. 3. 0.","<div3 xmlns=""http://www.tei-c.org/ns/1.0"" xmlns:ea=""http://www.enlightenmentarchitectures.org"">
            <ea:catnum type=""primary"" place=""margin"">-26.</ea:catnum>
            <p><persName ref=""#King3"">King <add rend=""underline"">W<hi rend=""sup"">m</hi>.</add></persName>s
              print, a ballad &amp;c. done <lb/> by <add rend=""underline""><persName ref=""#Bernard_Lens_II"">
                Lens</persName></add> - - - <note type=""value"">2. 3. 0.</note></p>
          </div3>

          "
Tholouze,#Guilllaume_Toulouze,305302952,['27'],Pictures &c.,EPF108491240,"27.
            A blewish
              bird by Tholouze in water colours. 
            
              
              
            Quere.","<div3 xmlns=""http://www.tei-c.org/ns/1.0"" xmlns:ea=""http://www.enlightenmentarchitectures.org"">
            <ea:catnum type=""primary"" place=""margin"">27.</ea:catnum>
            <p>A <note type=""colour"">blewish</note>
              <add rend=""underline"">bird</add> by <persName ref=""#Guilllaume_Toulouze""><add rend=""underline"">Tholouze</add></persName> in<lb/> water colours. </p>
            <p>
              
              
            <add hand=""later"">Quere.</add>
              </p>
          </div3>

          "
Tholouze,#Guilllaume_Toulouze,305302952,['30'],Pictures &c.,EPF108491240,"30.
            A yellow
              bird , by Tholouze.","<div3 xmlns=""http://www.tei-c.org/ns/1.0"" xmlns:ea=""http://www.enlightenmentarchitectures.org"">
            <ea:catnum type=""primary"" place=""margin"">30.</ea:catnum>
            <p>A <note type=""colour"">yellow</note>
              <add rend=""underline"">bird</add> , by <persName ref=""#Guilllaume_Toulouze""><add rend=""underline"">Tholouze</add></persName>.</p>
            <p>
              
            </p>
          </div3>

          "
Mr. Bizot,#Mr._Bizot,,['35'],Pictures &c.,EPF108491240,"35.
            Another. b of Mr. Bizot 23sh. - - - 2. 3. 0.","<div3 xmlns=""http://www.tei-c.org/ns/1.0"" xmlns:ea=""http://www.enlightenmentarchitectures.org"">
            <ea:catnum type=""primary"" place=""margin"">35.</ea:catnum>
            <p><add rend=""underline"">Another</add>. b of <persName ref=""#Mr._Bizot"">M<hi rend=""sup"">r</hi>. <add rend=""underline"">Bizot</add></persName> 23<hi rend=""sup"">sh</hi>. - - - <note type=""value"">2. 3. 0.</note></p>
            <p>
              
            </p>
          </div3>

          "
Sr. Orlando Bridgman,#Orlando_Bridgeman,100369926,['39'],Pictures &c.,EPF108491241,"-39.
             Sr. Orlando Bridgman a drawing.","<div3 xmlns=""http://www.tei-c.org/ns/1.0"" xmlns:ea=""http://www.enlightenmentarchitectures.org"">
            <ea:catnum type=""primary"" place=""margin"">-39.</ea:catnum>
            <p><persName ref=""#Orlando_Bridgeman""> S<hi rend=""sup"">r</hi>. Orlando <add rend=""underline"">Bridgman</add></persName> a drawing.</p>
            <p>
              
            </p>
          </div3>

          "
Mr. Petyt,#Mr._Petyt,,['40'],Pictures &c.,EPF108491241,"-40.
            Mr. Petyt a
              print.","<div3 xmlns=""http://www.tei-c.org/ns/1.0"" xmlns:ea=""http://www.enlightenmentarchitectures.org"">
            <ea:catnum type=""primary"" place=""margin"">-40.</ea:catnum>
            <p><persName ref=""#Mr._Petyt"">M<hi rend=""sup"">r</hi>. <add rend=""underline"">Petyt</add></persName> a
              print.</p>
          </div3>

          "
Mr. Boyle,#Robert_Boyle,51698379,['43'],Pictures &c.,EPF108491241,"-43.
            Mr. Boyle a
              design","<div3 xmlns=""http://www.tei-c.org/ns/1.0"" xmlns:ea=""http://www.enlightenmentarchitectures.org"">
            <ea:catnum type=""primary"" place=""margin"">-43.</ea:catnum>
            <p><persName ref=""#Robert_Boyle"">M<hi rend=""sup"">r</hi>. <add rend=""underline"">Boyle</add></persName> a
              design</p>
            <p>
              
            </p>
          </div3>

          "
Mr. Faithorn,#William_Faithorne,284244,['44'],Pictures &c.,EPF108491241,"-44.
             Mr. Faithorn
              the Graver.","<div3 xmlns=""http://www.tei-c.org/ns/1.0"" xmlns:ea=""http://www.enlightenmentarchitectures.org"">
            <ea:catnum type=""primary"" place=""margin"">-44.</ea:catnum>
            <p><persName ref=""#William_Faithorne""> M<hi rend=""sup"">r</hi>. <add rend=""underline"">Faithorn</add></persName>
              the Graver.</p>
            <p>
              
            </p>
          </div3>

          "
Mr. D'oyly,#Mr._Doyly,,['49'],Pictures &c.,EPF108491241,"-49.
            A. Vitel. Germ.. in brasse
              given me by
              Mr. D'oyly.","<div3 xmlns=""http://www.tei-c.org/ns/1.0"" xmlns:ea=""http://www.enlightenmentarchitectures.org"">
            <ea:catnum type=""primary"" place=""margin"">-49.</ea:catnum>
            <p>A. <add rend=""underline"">Vitel. Germ.</add>. in <add rend=""underline"">brasse</add>
              given me by<lb/>
              <persName ref=""#Mr._Doyly"">M<hi rend=""sup"">r</hi>. <add rend=""underline"">D'oyly</add></persName>.</p>
            <p>
              
            </p>
          </div3>

          "
Mrs. Merian,#Mrs._Merian,106967757,['50'],Pictures &c.,EPF108491241,"-50.
            Nasturtium Indicum the paler coloured kind with its
              fruit & flower, a lizard beetle &
              some pismires by Mrs.
                Merian
            
              
              V c","<div3 xmlns=""http://www.tei-c.org/ns/1.0"" xmlns:ea=""http://www.enlightenmentarchitectures.org"">
            <ea:catnum type=""primary"" place=""margin"">-50.</ea:catnum>
            <p><add rend=""underline"">Nasturtium Indicum</add> the paler coloured<lb/> kind with its
              fruit &amp; flower, a <add rend=""underline"">lizard</add><lb/> beetle &amp;
              <measure>some</measure> pismires by <persName ref=""#Mrs._Merian"">M<hi rend=""sup"">rs</hi>.
                Merian</persName></p>
            <p>
              
              <add rend=""red"">V c</add>
            </p>
          </div3>




          "
Mrs. Merian,#Mrs._Merian,106967757,['51'],Pictures &c.,EPF108491242,"-51.
            A Branch of the balaustia with a very large
              phalæna by Mrs.
                Merian.
            
              
              V. c","<div3 xmlns=""http://www.tei-c.org/ns/1.0"" xmlns:ea=""http://www.enlightenmentarchitectures.org"">
            <ea:catnum type=""primary"" place=""margin"">-51.</ea:catnum>
            <p>A Branch of the <add rend=""underline"">balaustia</add> with<lb/> a very <measure type=""sizeWeight"">large</measure>
              <add rend=""underline"">phalæna</add> by <persName ref=""#Mrs._Merian"">M<hi rend=""sup"">rs</hi>.<lb/>
                <add rend=""underline"">Merian</add></persName>.</p>
            <p>
              
              <add rend=""red"">V. c</add>
            </p>
          </div3>

          "
G. le Tholouze,#Guilllaume_Toulouze,305302952,['52'],Pictures &c.,EPF108491242,"52.
            A small piece of Butterflyes.
              G. le
                Tholouze pinxit.
            
              
              V. b","<div3 xmlns=""http://www.tei-c.org/ns/1.0"" xmlns:ea=""http://www.enlightenmentarchitectures.org"">
            <ea:catnum type=""primary"" place=""margin"">52.</ea:catnum>
            <p>A small piece of <add rend=""underline"">Butterflyes.</add>
              <persName ref=""#Guilllaume_Toulouze"">G. le<lb/>
                <add rend=""underline"">Tholouze</add></persName> pinxit.</p>
            <p>
              
              <add rend=""red"">V. b</add>
            </p>
          </div3>

          "
Du Bosse,#Du_Bosse,,['55'],Pictures &c.,EPF108491242,"55.
            The King of Poland
                wt. a pen by Du
                Bosse.
            
              
              V a","<div3 xmlns=""http://www.tei-c.org/ns/1.0"" xmlns:ea=""http://www.enlightenmentarchitectures.org"">
            <ea:catnum type=""primary"" place=""margin"">55.</ea:catnum>
            <p>The King of <add rend=""underline""><placeName ref=""#Poland"">Poland</placeName></add>
                w<hi rend=""sup"">t</hi>. a pen by <persName ref=""#Du_Bosse"">Du<lb/>
                <add rend=""underline"">Bosse</add></persName>.</p>
            <p>
              
              <add rend=""red"">V a</add>
            </p>
          </div3>

          "
George Duke of Albemarle,#George_Duke_Albemarle,1.21459E+19,['57'],Pictures &c.,EPF108491242,"57.
            George Duke of Albemarle.","<div3 xmlns=""http://www.tei-c.org/ns/1.0"" xmlns:ea=""http://www.enlightenmentarchitectures.org"">
            <ea:catnum type=""primary"" place=""margin"">57.</ea:catnum>
            <p><persName ref=""#George_Duke_Albemarle"">George Duke of <add rend=""underline"">Albemarle</add></persName>.</p>
          </div3>


          "
Della Bellas,#Della_Bella,7502835,['58'],Pictures &c.,EPF108491242,"-58.
             Della Bellas
              Persian
              habits , one of them.
            
              
              21 R","<div3 xmlns=""http://www.tei-c.org/ns/1.0"" xmlns:ea=""http://www.enlightenmentarchitectures.org"">
            <ea:catnum type=""primary"" place=""margin"">-58.</ea:catnum>
            <p><persName ref=""#Della_Bella""> Della <add rend=""underline"">Bellas</add></persName>
              <placeName ref=""#Persia"">Persian</placeName>
              <add rend=""underline"">habits</add> , one of them.</p>
            <p>
              
              <add rend=""red"">21 R</add>
            </p>
          </div3>

          "
Margaret Smith,#Margaret_Smith,,['61'],Pictures &c.,EPF108491242,"-61.
            
              Margaret Smith.
            
            
              
              21 R","<div3 xmlns=""http://www.tei-c.org/ns/1.0"" xmlns:ea=""http://www.enlightenmentarchitectures.org"">
            <ea:catnum type=""primary"" place=""margin"">-61.</ea:catnum>
            <p>
              <persName ref=""#Margaret_Smith"">Margaret <add rend=""underline"">Smith</add></persName>.
            </p>
            <p>
              
              <add rend=""red"">21 R</add>
            </p>
          </div3>

          "
Joannes Caius,#John_Caius,71413882,['62'],Pictures &c.,EPF108491242,"-62.
            Joannes Caius.
            
              
              21 R","<div3 xmlns=""http://www.tei-c.org/ns/1.0"" xmlns:ea=""http://www.enlightenmentarchitectures.org"">
            <ea:catnum type=""primary"" place=""margin"">-62.</ea:catnum>
            <p><persName ref=""#John_Caius"">Joannes <add rend=""underline"">Caius</add></persName>.</p>
            <p>
              
              <add rend=""red"">21 R</add>
            </p>
          </div3>

          "
Mr. Pepys,#Samuel_Pepys,29602261,['63'],Pictures &c.,EPF108491242,"-63.
             Mr. Pepys.","<div3 xmlns=""http://www.tei-c.org/ns/1.0"" xmlns:ea=""http://www.enlightenmentarchitectures.org"">
            <ea:catnum type=""primary"" place=""margin"">-63.</ea:catnum>
            <p><persName ref=""#Samuel_Pepys""> M<hi rend=""sup"">r</hi>. <add rend=""underline"">Pepys</add></persName>.</p>
            <p>
              
            </p>
          </div3>

          "
Jacobus Stannier,# James_Stanier,100838209,['64'],Pictures &c.,EPF108491242,"-64.
            Jacobus Stannier.
            
              
              21 R","<div3 xmlns=""http://www.tei-c.org/ns/1.0"" xmlns:ea=""http://www.enlightenmentarchitectures.org"">
            <ea:catnum type=""primary"" place=""margin"">-64.</ea:catnum>
            <p><persName ref=""# James_Stanier"">Jacobus <add rend=""underline"">Stannier</add></persName>.</p>
            <p>
              
              <add rend=""red"">21 R</add>
            </p>
          </div3>




          "
Olivers,#Oliver_Cromwell,34498004,['65'],Pictures &c.,EPF108491243,"65.
            
                Olivers
              great
              seal round wch. Olivarius Dei
              Gra. Reip. Angliæ  Scotiæ & Hiberniæ Protector. 16sh.-
                2. 3. 0.
            
              
              V a.","<div3 xmlns=""http://www.tei-c.org/ns/1.0"" xmlns:ea=""http://www.enlightenmentarchitectures.org"">
            <ea:catnum type=""primary"" place=""margin"">65.</ea:catnum>
            <p><persName ref=""#Oliver_Cromwell"">
                <add rend=""underline"">Olivers</add></persName>
              <measure type=""sizeWeight"">great</measure>
              <add rend=""underline"">seal</add> round w<hi rend=""sup"">ch</hi>.<lb/> Olivarius Dei
              Gra. Reip. Angliæ <lb/> Scotiæ &amp; Hiberniæ Protector. 16<hi rend=""sup"">sh</hi>.-
                <note type=""value"">2. 3. 0.</note></p>
            <p>
              
              <add rend=""red"">V a.</add>
            </p>
          </div3>

          "
Mrs. Johanna Byron,#Mrs._Johanna_Byron,,['68'],Pictures &c.,EPF108491243,"-68.
            A Landskip &c. by Mrs.
                Johanna Byron.","<div3 xmlns=""http://www.tei-c.org/ns/1.0"" xmlns:ea=""http://www.enlightenmentarchitectures.org"">
            <ea:catnum type=""primary"" place=""margin"">-68.</ea:catnum>
            <p>A <add rend=""underline"">Landskip</add> &amp;c. by <persName ref=""#Mrs._Johanna_Byron"">M<hi rend=""sup"">rs</hi>.
                Johanna <add rend=""underline"">Byron</add></persName>.</p>
            <p>
              
            </p>
          </div3>

          "
Barlow,#Barlow,47113434,['69'],Pictures &c.,EPF108491243,"-69.
            A piece of birds by 
                  Barlow - - - 1. 0. 0.","<div3 xmlns=""http://www.tei-c.org/ns/1.0"" xmlns:ea=""http://www.enlightenmentarchitectures.org"" rend=""deleted"">
            <ea:catnum type=""primary"" place=""margin"">-69.</ea:catnum>
            <p>A piece of <add rend=""underline"">birds</add> by <add rend=""underline""><persName ref=""#Barlow"">
                  Barlow</persName></add> - - - <note type=""value"">1. 0. 0.</note></p>
          </div3>

          "
Mr. Jacob Selo,#Mr._Jacob_Selo,,['73'],Pictures &c.,EPF108491243,"73.
            Mr. Jacob Selos
                head a Swisse by at Paris
              1677.","<div3 xmlns=""http://www.tei-c.org/ns/1.0"" xmlns:ea=""http://www.enlightenmentarchitectures.org"">
            <ea:catnum type=""primary"" place=""margin"">73.</ea:catnum>
            <p><persName ref=""#Mr._Jacob_Selo"">M<hi rend=""sup"">r</hi>. Jacob <add rend=""underline"">Selo</add></persName><add rend=""underline"">s
                head</add> a Swisse<lb/> by at <placeName ref=""#Paris"">Paris</placeName>
              1677.</p>
          </div3>

          "
Mr. Cooke,#Mr_Cooke,48911341,['74'],Pictures &c.,EPF108491243,"-74.
            A long
              flower piece by Mr. Cooke ? - - - 0. 15.
                0.","<div3 xmlns=""http://www.tei-c.org/ns/1.0"" xmlns:ea=""http://www.enlightenmentarchitectures.org"" rend=""deleted"">
            <ea:catnum type=""primary"" place=""margin"">-74.</ea:catnum>
            <p>A <measure type=""sizeWeight"">long</measure>
              <add rend=""underline"">flower piece</add> by <add rend=""underline""><persName ref=""#Mr_Cooke"">M<hi rend=""sup"">r</hi>. Cooke</persName></add> ? - - - <note type=""value"">0. 15.
                0.</note></p>
          </div3>

          "
Mr. Cooke,#Mr_Cooke,48911341,['77'],Pictures &c.,EPF108491243,"-77.
            A piece of birds , swan
              &c. on board/ bought of Mr.
              Cooke","<div3 xmlns=""http://www.tei-c.org/ns/1.0"" xmlns:ea=""http://www.enlightenmentarchitectures.org"" rend=""deleted"">
            <ea:catnum type=""primary"" place=""margin"">-77.</ea:catnum>
            <p>A piece of <add rend=""underline"">birds</add> , <add rend=""underline"">swan</add>
              &amp;c. on board/<lb/> bought of <persName ref=""#Mr_Cooke"">M<hi rend=""sup"">r</hi>.
              Cooke</persName></p>
          </div3>




          "
Mareschall,#Alexander_Marshal,91750131,['78'],Pictures &c.,EPF108491244,"-78.
            Strange birds &c. of Mareschall - - - 0. 15. 0.","<div3 xmlns=""http://www.tei-c.org/ns/1.0"" xmlns:ea=""http://www.enlightenmentarchitectures.org"" rend=""deleted"">
            <ea:catnum type=""primary"" place=""margin"">-78.</ea:catnum>
            <p>Strange <add rend=""underline"">birds</add> &amp;c. of <persName ref=""#Alexander_Marshal""><add rend=""underline"">Mareschall</add></persName> - - - <note type=""value"">0. 15. 0.</note>
            </p>
          </div3>

          "
Tholouze,#Guilllaume_Toulouze,305302952,['82'],Pictures &c.,EPF108491244,"82.
            Grasshoppers by Tholouze.
            
              
              V b","<div3 xmlns=""http://www.tei-c.org/ns/1.0"" xmlns:ea=""http://www.enlightenmentarchitectures.org"">
            <ea:catnum type=""primary"" place=""margin"">82.</ea:catnum>
            <p><add rend=""underline"">Grasshoppers</add> by <persName ref=""#Guilllaume_Toulouze""><add rend=""underline"">Tholouze</add></persName>.</p>
            <p>
              
              <add rend=""red"">V b</add>
            </p>
          </div3>

          "
Dr. Harvy,#William_Harvey,261707238,['90'],Pictures &c.,EPF108491245,"-90.
             Dr. Harvy.","<div3 xmlns=""http://www.tei-c.org/ns/1.0"" xmlns:ea=""http://www.enlightenmentarchitectures.org"">
            <ea:catnum type=""primary"" place=""margin"">-90.</ea:catnum>
            <p><persName ref=""#William_Harvey""> D<hi rend=""sup"">r</hi>. <add rend=""underline"">Harvy</add></persName>.</p>
            <p>
              
            </p>
          </div3>

          "
Mrs. Fuller,#Mrs_Fuller,,['92'],Pictures &c.,EPF108491245,"-92.
            Mrs. Fuller ? by 
                Taverner.","<div3 xmlns=""http://www.tei-c.org/ns/1.0"" xmlns:ea=""http://www.enlightenmentarchitectures.org"" rend=""deleted"">
            <ea:catnum type=""primary"" place=""margin"">-92.</ea:catnum>
            <p><persName ref=""#Mrs_Fuller"">M<hi rend=""sup"">rs</hi>. <add rend=""underline"">Fuller</add></persName> ? by <persName ref=""#Jeremiah_Taverner"">
                <add rend=""underline"">Taverner</add></persName>.</p>
          </div3>

          "
Taverner,#Jeremiah_Taverner,95769577,['92'],Pictures &c.,EPF108491245,"-92.
            Mrs. Fuller ? by 
                Taverner.","<div3 xmlns=""http://www.tei-c.org/ns/1.0"" xmlns:ea=""http://www.enlightenmentarchitectures.org"" rend=""deleted"">
            <ea:catnum type=""primary"" place=""margin"">-92.</ea:catnum>
            <p><persName ref=""#Mrs_Fuller"">M<hi rend=""sup"">rs</hi>. <add rend=""underline"">Fuller</add></persName> ? by <persName ref=""#Jeremiah_Taverner"">
                <add rend=""underline"">Taverner</add></persName>.</p>
          </div3>

          "
Mr. Sam. Langley,#Mr._Sam._Langley,4919216,['93'],Pictures &c.,EPF108491245,"-93.
            Mr. Sam. Langley
              by the same.","<div3 xmlns=""http://www.tei-c.org/ns/1.0"" xmlns:ea=""http://www.enlightenmentarchitectures.org"" rend=""deleted"">
            <ea:catnum type=""primary"" place=""margin"">-93.</ea:catnum>
            <p><persName ref=""#Mr._Sam._Langley"">M<hi rend=""sup"">r</hi>. Sam. <add rend=""underline"">Langley</add></persName>
              by the <add rend=""underline"">same</add>.</p>
          </div3>

          "
Wissen,#Wissen,,['97'],Pictures &c.,EPF108491245,"-97.
            The map of Tartary
              by Wissen.","<div3 xmlns=""http://www.tei-c.org/ns/1.0"" xmlns:ea=""http://www.enlightenmentarchitectures.org"">
            <ea:catnum type=""primary"" place=""margin"">-97.</ea:catnum>
            <p>The map of <add rend=""underline""><placeName ref=""#Tartary"">Tartary</placeName></add>
              by <persName ref=""#Wissen""><add rend=""underline"">Wissen</add></persName>.</p>
            <p>
              
            </p>
          </div3>

          "
Rossi's,#Rossi,,['98'],Pictures &c.,EPF108491245,"-98.
            Rossi's map of modern
                  Rome. 1676.","<div3 xmlns=""http://www.tei-c.org/ns/1.0"" xmlns:ea=""http://www.enlightenmentarchitectures.org"">
            <ea:catnum type=""primary"" place=""margin"">-98.</ea:catnum>
            <p><persName ref=""#Rossi""><add rend=""underline"">Rossi's</add></persName> map of modern
                  <placeName ref=""#Rome""><add rend=""underline"">Rome</add></placeName>. 1676.</p>
            <p>
              
            </p>
          </div3>

          "
Mrs. Courten,#Mrs_Courten,,['103'],Pictures &c.,EPF108491246,"103.
            Mrs. Courten by 
                Vandike ?","<div3 xmlns=""http://www.tei-c.org/ns/1.0"" xmlns:ea=""http://www.enlightenmentarchitectures.org"" rend=""deleted"">
            <ea:catnum type=""primary"" place=""margin"">103.</ea:catnum>
            <p><persName ref=""#Mrs_Courten"">M<hi rend=""sup"">rs</hi>. <add rend=""underline"">Courten</add></persName> by <persName ref=""#Van_Dyck"">
                <add rend=""underline"">Vandike</add></persName> ?</p>
          </div3>

          "
Vandike,#Van_Dyck,17231738,['103'],Pictures &c.,EPF108491246,"103.
            Mrs. Courten by 
                Vandike ?","<div3 xmlns=""http://www.tei-c.org/ns/1.0"" xmlns:ea=""http://www.enlightenmentarchitectures.org"" rend=""deleted"">
            <ea:catnum type=""primary"" place=""margin"">103.</ea:catnum>
            <p><persName ref=""#Mrs_Courten"">M<hi rend=""sup"">rs</hi>. <add rend=""underline"">Courten</add></persName> by <persName ref=""#Van_Dyck"">
                <add rend=""underline"">Vandike</add></persName> ?</p>
          </div3>

          "
